id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
32868388,Requinte e sossego num apartamento único.,247265308,Alex,"Barra da Tijuca, Rio de Janeiro, Brazil",-23.00964,-43.42167,Entire home/apt,$600.00,2,2,2019-11-11,0.13,1,333
32870079,Aconchego Perto do Cristo II,15471963,Alice,,-22.93915,-43.19,Private room,$100.00,5,0,,,2,358
32871962,Apartamento 3 quartos na praia do Recreio - RJ,121478125,Rafaella,,-23.02704,-43.46756,Entire home/apt,$729.00,2,11,2020-12-08,0.54,1,328
32873404,"Pedra Mar Flats Room, a 300 m da praia da Macumba!",236383336,Pedra Mar,"Recreio dos Bandeirantes, Rio de Janeiro, Brazil",-23.0299,-43.48417,Entire home/apt,$400.00,1,3,2020-01-01,0.14,2,0
32883831,Quarto em Apto em Botafogo com vista para o Cristo,28977819,Clarissa,"Botafogo, Rio de Janeiro, Brazil",-22.94707,-43.18403,Private room,$100.00,3,1,2019-07-30,0.06,1,84
32884847,Otimo apartamento proximo a praia de Copacabana.,32987257,Angela,"Copacabana, Rio de Janeiro, Brazil",-22.9641,-43.17709,Entire home/apt,$223.00,4,30,2020-03-04,1.43,5,303
32885121,LINDA SUITE PRIVADA COPACABANA,223355453,Marcos,"Copacabana, Rio de Janeiro, Brazil",-22.96545,-43.18332,Private room,$350.00,2,2,2020-01-11,0.11,4,13
32889179,"Espaço aconchegante no Leme, a uma quadra da praia",27424811,Maria,"Leme, Rio de Janeiro, Brazil",-22.96217,-43.170770000000005,Entire home/apt,$168.00,2,33,2020-12-21,1.5,1,30
32889194,"Apartamento Copacabana, lindo!",5323786,Terezinha,"Copacabana, Rio de Janeiro, Brazil",-22.9647,-43.177440000000004,Entire home/apt,$313.00,10,0,,,2,365
32896384,Lindo apto todo reformado - Posto 6 Copacabana,247489973,Marisa,"Copacabana, Rio de Janeiro, Brazil",-22.98464,-43.19119,Entire home/apt,$220.00,2,15,2020-12-17,0.71,1,149
32896403,Flat 117-B no Hotel Real Residence - Copacabana,247333770,Danilo,"Copacabana, Rio de Janeiro, Brazil",-22.960060000000002,-43.17549,Entire home/apt,$305.00,1,64,2020-12-03,2.99,2,72
32897396,Apartamento na Zona Sul - 01 quarto - Mobiliado,101863176,Danilo,"Rio de Janeiro, Brazil",-22.95625,-43.1783,Entire home/apt,$279.00,2,13,2020-09-05,0.8,1,79
32908092,2 quartos próximo ao Sambódromo e Maracanã,247585107,Marcia,"Rio de Janeiro, Brazil",-22.91338,-43.21561,Entire home/apt,"$2,000.00",28,0,,,1,365
32912292,Omar do Rio - PFA58 - Rio's Surf Top House,6000862,Omar Do Rio,,-22.98336,-43.19577,Entire home/apt,$283.00,1,19,2020-11-18,0.92,55,305
32912510,Pousada Manaaim,213230578,Alexandre,"Engenho Novo, Rio de Janeiro, Brazil",-22.90439,-43.269690000000004,Shared room,$60.00,1,2,2020-03-08,0.17,5,362
32917949,Seja Feliz,247660962,Yasmin,"Centro, Rio de Janeiro, Brazil",-22.90113,-43.18322,Entire home/apt,$129.00,3,2,2020-02-25,0.13,1,359
32930015,Recanto em Copa,186944923,Irma,,-22.97338,-43.191720000000004,Entire home/apt,$175.00,3,0,,,2,352
32931362,Apart 5 Estrelas - Barra/Arena/Rio Centro/Projac,46846853,Fernanda,"Jacarepagua, Rio de Janeiro, Brazil",-22.96929,-43.3933,Entire home/apt,$607.00,3,13,2020-11-03,0.61,1,69
32933531,Apartamento 1 quadra da praia,229068291,Tatiana,"Copacabana, Rio de Janeiro, Brazil",-22.97289,-43.18732,Entire home/apt,$362.00,2,10,2020-11-21,0.47,1,215
32934589,Aconchegante quarto p/ casal c/ banheiro privativo,10635262,Elizabeth,,-22.97169,-43.1912,Private room,$750.00,5,5,2020-01-22,0.35,2,90
32938534,Apto Charmoso e silencioso... Em Ipanema!,16828467,Maria Luiza,"Rio de Janeiro, Brazil",-22.9848,-43.2012,Entire home/apt,$371.00,2,14,2020-11-23,0.77,1,0
32939540,Suíte aconchegante em casa ampla vista piscina.,125909231,Simone & Francisco,"Gávea, Rio de Janeiro, Brazil",-22.98311,-43.24236,Private room,$250.00,2,2,2020-02-25,0.17,2,0
32950470,Delizioso apartamento in spiaggia di Copacabana,84428411,Ivonete,,-22.962889999999998,-43.175709999999995,Entire home/apt,$364.00,2,3,2020-01-02,0.14,1,362
32954725,"Vila Isabel, 15min de Copacabana, 10min do Centro",240241242,Taís,"Vila Isabel, Rio de Janeiro, Brazil",-22.90955,-43.24403,Private room,$109.00,1,1,2019-10-07,0.07,3,179
32955154,"Suite ..da janela vê-se o redentor, que lindo!!!",98538285,Andreas,"Urca, Rio de Janeiro, Brazil",-22.95405,-43.16583,Private room,$282.00,1,0,,,1,362
32955916,Quarto Individual Copacabana. (Posto 5),233727243,Margaret,"Copacabana, Rio de Janeiro, Brazil",-22.98038,-43.19081,Private room,$280.00,4,0,,,1,365
32960354,Quarto em Ipanema perto  da praia 1,248049998,Anisio,,-22.9829,-43.19696,Private room,$500.00,2,2,2019-03-17,0.09,3,90
32960797,Quarto em Ipanema perto da praia 2,248049998,Anisio,,-22.98369,-43.19683,Private room,$500.00,2,0,,,3,90
32963258,Quarto - quadra da praia Copacabana,114013408,Raissa,,-22.966920000000002,-43.17832,Private room,$264.00,2,3,2020-02-26,0.2,1,180
32964536,Cantinho Familiar acolhedor da Tia.,248095217,Cleide,"Catumbi, Rio de Janeiro, Brazil",-22.91931,-43.196529999999996,Private room,$100.00,1,0,,,1,342
32965270,Quarto para 2 pessoas na Ilha da Gigóia,115061394,Marcelo,"Barra da Tijuca, Rio de Janeiro, Brazil",-23.00459,-43.30894,Private room,$226.00,2,2,2019-10-05,0.09,2,358
32972966,Leblon two,77709888,Fábio Soares,,-22.9849,-43.22286,Entire home/apt,$764.00,3,28,2020-03-10,1.33,37,311
32977692,Quarto de casal amplo e luminoso no Flamengo,12567920,Fiorella,,-22.938000000000002,-43.17747,Private room,$150.00,2,1,2020-02-26,0.1,2,326
32979161,Villa Cito/Cittá Laranjeiras - tennis e squash,248181447,Renato,"Laranjeiras, Rio de Janeiro, Brazil",-22.94464,-43.19235,Private room,$170.00,2,0,,,1,112
32981477,Rio Stay / Rio Centro,167907925,Larissa,"Jacarepagua, Rio de Janeiro, Brazil",-22.97545,-43.41472,Entire home/apt,$181.00,1,149,2020-12-20,7.11,3,75
32981894,Amplo 3 quartos no Leblon,247629778,Flavia,,-22.97671,-43.22603,Entire home/apt,$400.00,2,1,2020-01-02,0.08,1,268
32983073,Alugo suítes No Rio Centro,246434131,Claudette De Fatima,,-22.96465,-43.40551,Private room,$85.00,2,3,2019-11-11,0.14,6,298
32984119,Apt 100 metros da praia - apt100 meters from beach,43956498,Fabrizio,"Copacabana, Rio de Janeiro, Brazil",-22.964389999999998,-43.18085,Entire home/apt,$200.00,1,3,2019-10-06,0.17,2,361
32984959,R.2 - Flat Completo Mediterrâneo Barra,243304480,Rafael,"Barra da Tijuca, Rio de Janeiro, Brazil",-23.00491,-43.34055,Private room,$264.00,1,9,2020-12-10,0.56,2,78
32986822,Newly Refurbished Appartment close to Arpoador,30380514,Esteban,"Ipanema, Rio de Janeiro, Brazil",-22.986179999999997,-43.19492,Entire home/apt,$500.00,1,2,2020-01-16,0.14,1,24
32989727,BEAUTIFUL PENTHOUSE OF 4 BEDROOMS IN IPANEMA,23375637,Luciana,,-22.98633,-43.19989,Entire home/apt,"$1,786.00",2,33,2020-12-17,1.62,1,39
32991618,"Apartamento inteiro, Flamengo próximo ao metrô",122026869,Luiza,,-22.93379,-43.17664,Entire home/apt,$439.00,3,42,2020-09-30,1.98,2,0
32991870,Apartamento Piraja Three ipanema,77709888,Fábio Soares,,-22.98329,-43.21525,Entire home/apt,$855.00,3,2,2020-02-27,0.13,37,330
33003696,Apto aconchegante e funcional na Barra da Tijuca,248392983,Manoel,"Barra da Tijuca, Rio de Janeiro, Brazil",-23.00556,-43.35079,Entire home/apt,$657.00,2,3,2019-07-29,0.15,1,0
33007918,Villa Montalcino,43594754,AnaCecilia,"Recreio dos Bandeirantes, Rio de Janeiro, Brazil",-23.02508,-43.50566,Entire home/apt,"$1,807.00",2,5,2020-12-14,2.46,3,131
33008096,Quarto da Lidia Ilha de Mikonos.,243515185,Olidia,"Campo Grande, Rio de Janeiro, Brazil",-22.9068,-43.562870000000004,Private room,$80.00,1,10,2020-12-04,0.48,3,364
33008325,401 Art House - Room 3 (bunk bed),213367899,James,"Botafogo, Rio de Janeiro, Brazil",-22.95439,-43.19482,Private room,$800.00,13,39,2020-03-08,1.91,6,357
33008814,Mediterraneo flat 8.2 - perto da praia e shoppings,235859326,Cristiana,"Barra da Tijuca, Rio de Janeiro, Brazil",-23.00489,-43.340740000000004,Entire home/apt,$219.00,2,56,2020-12-06,2.62,6,263
33011351,Apto 517-  Residencial Miami Center- Copacabana-RJ,247333770,Danilo,"Copacabana, Rio de Janeiro, Brazil",-22.96515,-43.174640000000004,Entire home/apt,$300.00,1,61,2020-12-12,2.83,2,37
33013131,Quarto de solteiro aconchegante,64972525,Thoni,"Cosme Velho, Rio de Janeiro, Brazil",-22.9382,-43.197140000000005,Private room,$320.00,1,0,,,3,180
33013177,Front Copacabana beach – 2 climatized bedrooms,91654021,Daniel,"Copacabana, Rio de Janeiro, Brazil",-22.97108,-43.184779999999996,Entire home/apt,"$1,198.00",3,0,,,200,270
33013395,Flat em meio a natureza pronto para morar,233554,Felipe,"Barra da Tijuca, Rio de Janeiro, Brazil",-23.00356,-43.30789,Private room,$100.00,15,0,,,4,89
33019658,Pontal Beach Penthouse,248521422,Leniel,"Recreio dos Bandeirantes, Rio de Janeiro, Brazil",-23.03045,-43.47971,Entire home/apt,"$1,286.00",2,15,2020-11-21,0.84,1,12
33019889,Alugo quarto,67309904,Debora,,-22.9714,-43.3977,Private room,$250.00,1,2,2019-10-07,0.13,1,357
33022410,Rock in Rio Prime,248547727,Ricardo Mello,"Jacarepagua, Rio de Janeiro, Brazil",-22.96688,-43.39049,Entire home/apt,"$1,000.00",4,0,,,1,0
33022533,Vacation in Rio,10372469,Amanda,"Rio de Janeiro , Rio de Janeiro, Brazil",-22.96209,-43.167,Entire home/apt,$943.00,1,1,2020-01-01,0.08,1,178
33032258,Mediterraneo Flat 5.2 -Perto da praia e shoppings,235859326,Cristiana,"Barra da Tijuca, Rio de Janeiro, Brazil",-23.00543,-43.34102,Entire home/apt,$196.00,2,58,2020-12-07,2.76,6,259
33033773,INTERCAMBIO  RJ COPACABANA POSTO 2,144199887,Maria,,-22.96442,-43.176359999999995,Entire home/apt,$180.00,5,0,,,17,365
33034427,Omar do Rio - VP303 - Heart of Ipanema,6000862,Omar Do Rio,,-22.98515,-43.20791,Entire home/apt,$315.00,1,31,2020-11-23,1.52,55,212
33036973,Copa/Leme próximo à tudo,88382695,Marcilio,"Rio de Janeiro, Brazil",-22.96216,-43.17537,Entire home/apt,$414.00,7,6,2020-02-23,0.4,1,355
33040241,"Apartamento no Peixoto, em Copacabana",47491984,Michel,"Copacabana, Rio de Janeiro, Brazil",-22.96423,-43.19211,Private room,$229.00,1,0,,,2,364
33040259,Venha conhecer o coração do Brasil,1526490,Mariza,,-22.969260000000002,-43.184870000000004,Private room,$320.00,3,2,2020-02-25,0.17,4,179
33040588,Apartamento 5 estrelas na praia da Barra da Tijuca,248460574,Vera Lucia,"Barra da Tijuca, Rio de Janeiro, Brazil",-23.011039999999998,-43.36953,Entire home/apt,$400.00,2,5,2020-10-12,0.33,1,75
33043408,Minimalista Lucy,213346951,Marluce,"Glória, Rio de Janeiro, Brazil",-22.92101,-43.18176,Entire home/apt,$221.00,3,2,2020-01-02,0.17,1,4
33047576,Maravilhoso flat entre a praia e a lagoa,248736590,Étina,,-22.97926,-43.20264,Entire home/apt,$250.00,3,27,2020-03-22,1.27,1,1
33064747,Suite em Laranjeiras,13242801,Anelisa,"Laranjeiras, Rio de Janeiro, Brazil",-22.9345,-43.18292,Private room,$80.00,2,1,2019-07-13,0.06,1,353
33064758,"residencia arte, felismina 1",226168489,Otavio Rodrigues,"Santa Teresa, Rio de Janeiro, Brazil",-22.91553,-43.18098,Shared room,$155.00,3,1,2019-06-27,0.05,1,365
33067352,Suite  perto do metrô,60574644,Jaziel,,-22.91666,-43.207640000000005,Private room,$100.00,3,0,,,5,90
33068348,Temporada Copacabana,83316902,Thaylla,,-22.97559,-43.18976,Shared room,$68.00,1,0,,,11,363
33069126,Conjugado compartilhado em Copacabana.,248870433,Marina,,-22.97029,-43.18482,Shared room,$80.00,1,9,2020-02-16,0.42,1,356
33073435,Copacabana Atlântica: sea front design flat,4828414,Giancarlo,,-22.97692,-43.18893,Entire home/apt,$414.00,3,99,2020-12-18,4.63,1,155
33074174,"Alugo apto temporada, mobiliado, Barra Tijuca",136453422,Luiz,"Barra da Tijuca, Rio de Janeiro, Brazil",-22.97239,-43.396159999999995,Entire home/apt,$300.00,2,6,2020-02-26,0.29,1,6
33074795,TC1003 Vista Mar 5 pessoas,164822022,Priscilla,,-22.97692,-43.18893,Entire home/apt,$346.00,2,13,2020-12-08,0.64,30,202
33075132,TC1202 Studio na Praia de Copa - Vista Total,164822022,Priscilla,,-22.97692,-43.18893,Entire home/apt,$359.00,2,16,2020-10-05,0.82,30,181
33077804,Loft moderno - Melhor ponto da Praia de Copacabana,37154850,Flávio,"Rio de Janeiro, Brazil",-22.9708,-43.186040000000006,Entire home/apt,$256.00,2,5,2020-12-16,0.38,1,0
33085393,CONFORTÁVEL quarto - 50 metros PRAIA DE IPANEMA,249003418,Paulo,"Copacabana, Rio de Janeiro, Brazil",-22.9869,-43.19084,Private room,$125.00,2,21,2020-10-25,0.98,13,328
33092856,204 - Lapa (Coletivo Misto com banheiro),171869673,Denise,"Engenho Novo, Rio de Janeiro, Brazil",-22.92119,-43.21548,Shared room,$75.00,1,2,2019-10-07,0.13,7,365
33093335,Quarto p/2 pessoas a 100m da praia de Copacabana..,216089239,Jovita,,-22.97409,-43.18873,Private room,$420.00,2,0,,,3,89
33094717,IPANEMA BEACH  - Quarto com ar-condicionado,249003418,Paulo,"Rio de Janeiro , Rio de Janeiro, Brazil",-22.986810000000002,-43.19143,Private room,$119.00,1,9,2020-11-22,0.57,13,335
33099950,Diária de quartos com bom preço e conforto !,172413767,Zenyd Menezes,,-22.969929999999998,-43.39063,Private room,$200.00,1,0,,,5,365
33110641,Flat Clarissinha,180975456,João Cláudio,"Campo Grande, Rio de Janeiro, Brazil",-22.85744,-43.54167,Entire home/apt,$350.00,3,0,,,1,345
33114143,Quarto com vista para o Cristo,241484390,Jussara,,-22.952920000000002,-43.19059,Private room,$80.00,2,3,2019-10-07,0.16,1,178
33114394,Quarto Aconchegante em São Cristóvão,235670926,Diogo,,-22.90331,-43.220909999999996,Private room,$65.00,1,20,2020-12-06,0.93,2,355
33117667,Barra Royal Flat  - Frontal  7,235859326,Cristiana,,-23.009,-43.354040000000005,Entire home/apt,$301.00,2,77,2020-12-09,3.73,6,239
33119519,Basic flat next to the beach and metro,81440509,Rodrigo,"Copacabana, Rio de Janeiro, Brazil",-22.96549,-43.180609999999994,Entire home/apt,$555.00,1,39,2020-02-28,1.86,1,18
33129825,Apartamento em Copacabana. Melhor localização,234532144,Bruno,"Copacabana, Rio de Janeiro, Brazil",-22.96296,-43.1768,Entire home/apt,$356.00,1,18,2020-02-25,0.88,1,168
33132069,Apartamento novo!,249430378,Philippe,"Taquara, Rio de Janeiro, Brazil",-22.92381,-43.3892,Entire home/apt,$130.00,1,10,2020-03-08,0.54,1,267
33136693,Quarto por Temporada com banheiro-Reveillon,53087160,Willy,,-22.96539,-43.179629999999996,Private room,$271.00,3,0,,,2,13
33137689,Vaga de quarto para moças,163006336,Telma,,-22.91957,-43.21859,Private room,$50.00,30,0,,,2,90
33137721,"V. Militar,Madureira, Deodoro (Unifa -Esslog)",156839979,Diogo,"Bento Ribeiro, Rio de Janeiro, Brazil",-22.86261,-43.35727,Entire home/apt,$144.00,1,74,2020-12-10,3.62,2,212
33138826,Apartamento na BARRA DA TIJUCA,248186495,Fernanda,"Barra da Tijuca, Rio de Janeiro, Brazil",-23.00692,-43.431490000000004,Shared room,$214.00,1,0,,,3,365
33140377,FLAT ACONCHEGANTE EM COPACABANA,249514847,Rivania,"Copacabana, Rio de Janeiro, Brazil",-22.98466,-43.19188,Entire home/apt,$250.00,2,5,2020-01-21,0.23,1,81
33152522,Apartamento a 2 quadras da praia de Copacabana,225550001,Renato,"Rio de Janeiro , Rio de Janeiro, Brazil",-22.98237,-43.19202,Entire home/apt,$290.00,1,21,2020-03-15,1.2,1,4
33155864,Penthouse in the Iconic Wave Condo in Ipanema ...,14516879,Heberson,"Ipanema, Rio de Janeiro, Brazil",-22.98614,-43.21025,Entire home/apt,"$1,397.00",2,2,2019-07-09,0.1,1,63
33157193,Grosszügiges Apartment in bevorzugter Lage,11317357,Hubertus,"Ipanema, Rio de Janeiro, Brazil",-22.98216,-43.20643,Entire home/apt,$662.00,10,0,,,1,180
33160143,Dois quartos confortáveis IPANEMA Beach,249003418,Paulo,,-22.98694,-43.19119,Private room,$214.00,1,1,2019-04-21,0.05,13,326
33160932,Apartamento Charmoso no Canto do Leme,2513249,Elizabeth,"Leme, Rio de Janeiro, Brazil",-22.96333,-43.17034,Entire home/apt,$600.00,5,1,2019-09-21,0.07,2,9
33162102,Lindo apartamento de 2quartos Copacabana 50m praia,249003418,Paulo,,-22.98046,-43.19008,Entire home/apt,"$1,063.00",2,0,,,13,365
33166700,Apartamento tranquilo em Copacabana,47491984,Michel,"Copacabana, Rio de Janeiro, Brazil",-22.96529,-43.19153,Entire home/apt,$400.00,1,0,,,2,88
33166732,Quarto em Iluminado e charmoso Apê,249720150,Fernando,"Flamengo, Rio de Janeiro, Brazil",-22.934820000000002,-43.18072,Private room,$75.00,7,0,,,1,145
33172325,"Ape no Leblon, muito próximo a praia e bons bares.",105517065,Mateus,"Rio de janeiro, Rio de Janeiro, Brazil",-22.9796,-43.2235,Entire home/apt,$250.00,1,2,2020-01-08,0.13,1,174
33179425,"No fluxo de Copacabana: ""baixo copa""",98699583,Guilherme,,-22.97616,-43.1883,Entire home/apt,$423.00,3,3,2020-02-27,0.15,2,180
33187327,Apartamento muito Bom!1 min a pé da praia de COPA!,186384252,Leila,"Rio de Janeiro , Rio de Janeiro, Brazil",-22.96681,-43.17749,Entire home/apt,$174.00,2,42,2020-03-30,2.05,1,0
33190311,conforto na praia de copa,98699583,Guilherme,"Copacabana, Rio de Janeiro, Brazil",-22.97735,-43.189209999999996,Entire home/apt,$557.00,3,3,2019-08-27,0.16,2,57
33194252,Studio de design com mezanino no Leblon,3676628,Diego,"Leblon, Rio de Janeiro, Brazil",-22.98369,-43.22207,Entire home/apt,$177.00,1,140,2020-12-21,6.54,4,321
33217626,LUXUOSA COBERTURA COPACABANA 4 QUARTOS,164326786,Neiry,"Copacabana, Rio de Janeiro, Brazil",-22.96402,-43.17606,Entire home/apt,"$1,200.00",3,1,2019-11-10,0.07,7,352
33219937,LINDA COBERTURA 4 QUARTOS,9268978,Neiry,,-22.96394,-43.1762,Entire home/apt,"$1,400.00",3,0,,,5,162
33222394,Flat Leblon 2 quadras da praia,250140796,Theo,,-22.98273,-43.219359999999995,Entire home/apt,$380.00,90,5,2019-11-03,0.24,1,268
33222602,Quarto em apartamento charmoso no Flamengo,21851610,Eduardo,"Flamengo, Rio de Janeiro, Brazil",-22.930229999999998,-43.175670000000004,Private room,$89.00,1,46,2020-12-15,2.31,1,321
33222826,Copacabana Beachfront Apartment,122116094,Ana Carolina,"Copacabana, Rio de Janeiro, Brazil",-22.98051,-43.19104,Entire home/apt,$621.00,1,32,2020-12-12,1.51,1,307
33224768,Aluga-se Apto temporada 2 quartos  em Copacabana,250159198,Mariana,"Copacabana, Rio de Janeiro, Brazil",-22.97437,-43.19113,Entire home/apt,$480.00,1,1,2020-01-02,0.08,1,0
33225205,BARRA SUL,239353404,Angela,"Barra da Tijuca, Rio de Janeiro, Brazil",-23.00933,-43.42737,Entire home/apt,$181.00,2,31,2020-12-12,1.49,1,308
33225458,Copacabana ótima localização,20776453,Renata,"Rio de Janeiro , Rio de Janeiro, Brazil",-22.971729999999997,-43.19137,Private room,$190.00,3,0,,,2,363
33225769,Sua acomodação no coração da Tijuca!,250173143,Maria Jose,"Tijuca, Rio de Janeiro, Brazil",-22.924529999999997,-43.23148,Private room,$50.00,7,3,2020-01-02,0.2,1,353
33227180,Quarto na Tijuca a uma quadra do metrô,163006336,Telma,,-22.91903,-43.21829,Private room,$50.00,20,0,,,2,90
33228585,Ambiente familiar e harmônico. Tratamento especial,250202830,Claudiada,,-22.92551,-43.379090000000005,Private room,$48.00,7,0,,,1,0
33243195,Apartamento com vista lateral para o mar reformado,33351403,Sabrina,"Rio de Janeiro , Rio de Janeiro, Brazil",-22.96669,-43.17674,Entire home/apt,$264.00,6,2,2019-10-06,0.1,1,275
33245214,Economic Double room,26748682,Rose & Soraia,,-22.9504,-43.38375,Private room,$89.00,1,1,2019-10-08,0.07,14,365
33245284,Quarto em apartamento- temos cachorro,18125915,Julyani,,-22.921039999999998,-43.26675,Private room,$80.00,3,0,,,1,363
33246435,TC601 Studio com Vista total da Praia,164822022,Priscilla,,-22.97727,-43.190090000000005,Entire home/apt,$287.00,2,29,2020-11-28,1.62,30,213
33248110,Apartamento excelente 3 Bedroom Copacabana,77709888,Fábio Soares,,-22.978289999999998,-43.18807,Entire home/apt,"$3,857.00",3,0,,,37,365
33250040,Double Room,26748682,Rose & Soraia,,-22.94934,-43.38301,Private room,$98.00,1,0,,,14,365
33250896,Swimming Pool and Garage - Luxury in Copacabana,211001893,Fabio,"Copacabana, Rio de Janeiro, Brazil",-22.9679,-43.18506,Entire home/apt,"$1,014.00",3,17,2020-06-21,0.81,3,31
33250969,Apto Luxo Barra da Tijuca - Barrabella,250371174,Amir,,-23.00991,-43.34548,Entire home/apt,"$1,500.00",5,18,2020-06-28,0.88,1,90
33252174,"Suíte Casal / Ótima localização, 15’ aeroporto SDU",245082369,Luana,,-22.95135,-43.177409999999995,Private room,$286.00,1,5,2020-01-19,0.34,2,364
33262308,"COZY 1 BD, close to Ipanema",9857369,Gisele,"Copacabana, Rio de Janeiro, Brazil",-22.98226,-43.19556,Entire home/apt,$590.00,3,1,2019-11-26,0.08,1,342
33267847,Loft Ipanema,250512745,Fabiana,,-22.9806,-43.19875,Entire home/apt,$130.00,2,56,2020-11-22,2.63,1,292
33268542,Ana Copacabana apartamento com um dormitório,19311663,Ana,,-22.963820000000002,-43.17615,Entire home/apt,$150.00,5,0,,,3,166
33269212,Apartamento totalmente reformado.,250164735,Roberto,"Copacabana, Rio de Janeiro, Brazil",-22.97315,-43.18764,Entire home/apt,$771.00,5,4,2020-02-26,0.22,1,81
33270470,CAMA EM DORMIT. COMPARTILHADO MASCULINO C/ AR-COND,76206797,Leandro,"Centro, Rio de Janeiro, Brazil",-22.90962,-43.19396,Shared room,$150.00,2,1,2019-12-23,0.08,3,364
33270809,Quarto agradável em Copacabana,170014776,Marli,,-22.969620000000003,-43.18602,Private room,$150.00,2,1,2020-02-13,0.09,3,365
33272873,Neuza 's house,250556394,Neuza,,-22.96509,-43.17765,Entire home/apt,$400.00,5,1,2020-02-26,0.1,1,90
33273464,Apartamento em Copacabana Conforto e hospitalidade,100410576,Helena,,-22.96236,-43.17621,Entire home/apt,$636.00,2,2,2020-02-26,0.13,1,177
